nick,title,hour,date_posted,num_replys,find_helpful,awarded,num_user_products,content_text,user_reviews_cursor
16293029,推荐,"['总时数', '30.5', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,很好,AoJ4h7+q1psDe4r6tgY=
BLUE ZZZZZ,推荐,"['总时数', '66.2', '小时']",,0,1 人觉得这篇评测有价值				0,0,,顶级！大制作！入坑绝逼不后悔！,AoJwmenYmpsDc/rzrgY=
3845695267,推荐,"['总时数', '37.6', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,牛,AoJwmenYmpsDc/rzrgY=
19152609849,推荐,"['总时数', '45.8', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,666,AoJwmenYmpsDc/rzrgY=
炎昊,推荐,"['总时数', '141.7', '小时']",,0,有 2 人觉得这篇评测有价值				0,0,,好玩，为了它才买的电脑。,AoJwmenYmpsDc/rzrgY=
donk666,推荐,"['总时数', '15.8', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 15  项产品,好玩,AoJwmenYmpsDc/rzrgY=
半岛企鹅,推荐,"['总时数', '194.4', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,玩法挺好的，对于初玩动作游戏的新人比较友好。,AoJwmenYmpsDc/rzrgY=
我七岁开始打CS2,推荐,"['总时数', '2.9', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 15  项产品,大多数动作游戏的叙事方式是：我告诉你背景 → 你去推进故事。《黑神话》相反：你推进游戏 → 故事不断反过来解释你。,AoJwmenYmpsDc/rzrgY=
miaomii,推荐,"['总时数', '26.2', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,情怀！骄傲！,AoJwmenYmpsDc/rzrgY=
阿增吃了炫迈,推荐,"['总时数', '81.0', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 147  项产品,猴批报到 期待DLC,AoJwmenYmpsDc/rzrgY=
毛线,推荐,"['总时数', '142.3', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,相当惊喜,AoJwmenYmpsDc/rzrgY=
晓吟,推荐,"['总时数', '68.0', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,可以,AoJ4jrirmpsDd9zvrgY=
夏俭,推荐,"['总时数', '22.8', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,好 ,AoJ4jrirmpsDd9zvrgY=
1367681159,推荐,"['总时数', '121.5', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 29  项产品,我乃齐天大圣！,AoJ4jrirmpsDd9zvrgY=
mayi_win,推荐,"['总时数', '64.2', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,难度很大 需要耐心,AoJ4jrirmpsDd9zvrgY=
wshzj,推荐,"['总时数', '41.1', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 148  项产品,好玩,AoJ4jrirmpsDd9zvrgY=
凭臆断,推荐,"['总时数', '82.8', '小时']",,2,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 148  项产品,对于成就和意义，它取得了。销量爆炸，证明了国单的潜力。对于游戏本身，质量勉强对的起价格，前几章的怪物质量，场景美术，建模精细度，剧情都及其优秀，但后面两三章不知是赶工还是什么原因，质量就下滑很多。且故事也几乎没讲好，在我这是烂尾。但总体来说，对于这么一款真正意义上的国单第一，各位可以入手。,AoJ4jrirmpsDd9zvrgY=
SunXia,推荐,"['总时数', '50.7', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,中国风的游戏都喜欢，特别是这种打击感十足的游戏,AoJ4jrirmpsDd9zvrgY=
邉卓,推荐,"['总时数', '112.7', '小时']",,0,1 人觉得这篇评测有价值				0,0,帐户内拥有 31  项产品,112小时的游戏时长停留在屏幕上，我终于敢说自己触碰到了这款国产3A的全貌——它不止是一场酣畅的动作盛宴，更是一次穿越神话迷雾的修行，有震撼到失语的高光，也有瑕不掩瑜的遗憾，却终究用东方风骨，撑起了玩家对国产3A的所有期待。 ,AoJ4jrirmpsDd9zvrgY=
克莱恩,推荐,"['总时数', '10.0', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,好！好！好！,AoJ4jrirmpsDd9zvrgY=
HELLO,推荐,"['总时数', '76.2', '小时']",,0,有 47 人觉得这篇评测有价值有 2 人觉得这篇评测很欢乐				0,0,帐户内拥有 55  项产品,国产神作，演出满分除了最后两章有点赶工，其他都很完美,AoJ4jrirmpsDd9zvrgY=
KHYS,推荐,"['总时数', '55.8', '小时']",,0,1 人觉得这篇评测有价值				0,0,帐户内拥有 48  项产品,【总结】感觉属于难得的国产大作了，第一款ARPG类游戏。【难度】整体难度适中。boss：除了杨戬（逃课芭蕉扇流），毒敌大王（后期用禁字决换血）和残躯（一周目用了保命仙丹。刚通关黑神话去打只狼，感觉黑神话的大头比只狼的赤鬼难多了，不知道是不是游科故意设计。小兵：小兵一聚集就很烦！【不足】感觉用手柄玩的时候，有些飞天怪视角看不到，这点玩的时候比较烦人。,AoJw/dudmZsDevfergY=
郑抒,推荐,"['总时数', '13.7', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,加油,AoJw/dudmZsDevfergY=
iEVE,推荐,"['总时数', '38.1', '小时']",,0,1 人觉得这篇评测有价值				25,25,帐户内拥有 292  项产品,666,AoJw/dudmZsDevfergY=
红领巾,推荐,"['总时数', '162.7', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 12  项产品,除了最后两章有点明显赶工以外，其他各方面都挺好的，美术配乐都是顶级的，战斗也很爽。,AoJw/dudmZsDevfergY=
X1nua,推荐,"['总时数', '51.5', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 125  项产品,好玩 唯一缺点空气墙太多了,AoJw/dudmZsDevfergY=
zhipengnator,推荐,"['总时数', '124.9', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,可以，不错,AoJw/dudmZsDevfergY=
真·手残复读,推荐,"['总时数', '434.9', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,国产神作，演出满分,AoJw/dudmZsDevfergY=
琉桄,推荐,"['总时数', '56.3', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 37  项产品,  圆我一场大圣梦,AoJw/dudmZsDevfergY=
源氏重工CEO,推荐,"['总时数', '98.5', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,伟大，无需多言,AoJw/dudmZsDevfergY=
m980890303,推荐,"['总时数', '102.8', '小时']",,0,有 13 人觉得这篇评测有价值				0,0,帐户内拥有 28  项产品,入坑的第一款游戏，美术风格太好了，纯中式，没有任何西幻风，这很难做到，我记得之前看到个视频，有个up主自己做了一个山海经主题的视频，但是里面全都是蜥蜴龙或者克苏鲁类型的怪，但是黑猴完全没有这总感觉，主美上大分，还有配音做的也特别特别好，没有违和感，这在很多游戏都做不到，甚至是我更喜欢的影之刃零，美术和配音都还是比不上黑猴。就是游戏时长太少了，而且比较枯燥，打完一周目就没有动力了，希望后续的新作打磨得更精致一些,AoJw/dudmZsDevfergY=
阿米诺斯你的脸怎么红,不推荐,"['总时数', '40.3', '小时']",,0,有 4 人觉得这篇评测有价值有 4 人觉得这篇评测很欢乐				0,0,帐户内拥有 106  项产品,就这完整度还不出dlc？我说白了和游科一比，烽火戏诸侯都算爱填坑的了。我以前今何在书粉，我买这游戏是来看猴的，不是为了啥国产荣光。我玩古墓丽影这种水平的精装罐头可以耐心玩下去，但玩你个猴这种还有感情加持的游戏，玩着玩着就想去开把lLOL。玩起来视角锁定很迷，小怪也没啥特色，你那个配置设定也是足够搞，我配置默认影视级，全局光照是高，盘丝洞给照的个雪山似的，我玩到一半查攻略才发现我和别人玩的不一样，赶快调成低，这种低级问题你们自己不拿电脑试的吗，东西反正是不打磨就拿出来卖的，大家买个情怀让你出dlc慢慢打磨，你自己也说已经提上日程了，一年了你建了个文件夹，然后告诉老子不做了，创新去了，纯当猴刷是吧。,AoJwm6yAmZsDf4TbrgY=
17671311716,推荐,"['总时数', '108.1', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,玩法多样性特别高，你可以选择多种打法多种流派跟boss周旋，化身技能更是百花齐放，同时音乐和剧情设计也是非常棒。,AoJwm6yAmZsDf4TbrgY=
Phi爆你头,推荐,"['总时数', '100.9', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 15  项产品,难 ,AoJwm6yAmZsDf4TbrgY=
3141976177,推荐,"['总时数', '72.5', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 13  项产品,好玩 ,AoJwm6yAmZsDf4TbrgY=
播播走路带风,推荐,"['总时数', '9.3', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,6,AoJwm6yAmZsDf4TbrgY=
3478578454,推荐,"['总时数', '21.4', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,好,AoJwm6yAmZsDf4TbrgY=
圆环之理,推荐,"['总时数', '83.1', '小时']",,0,1 人觉得这篇评测有价值				0,0,,我真希望失去这个游戏的记忆，然后回到24年8月20号的那三天请假玩的美好时光,AoJwm6yAmZsDf4TbrgY=
肘进科穴,推荐,"['总时数', '71.2', '小时']",,0,1 人觉得这篇评测有价值				2,2,帐户内拥有 46  项产品,不解释，国产之光,AoJwm6yAmZsDf4TbrgY=
炭炭,推荐,"['总时数', '53.9', '小时']",,0,1 人觉得这篇评测有价值				0,0,帐户内拥有 45  项产品,"2025No.3 通关一个多月终于彻底通了，还记得第一天的大头让我很是抓狂，第二天还去办公室和同事吐槽：""咋tm第一个boss就这么难呢...”。结果没想到后面的boss一个比一个变态，这一路上和天命人一样，吃了不少苦头啊。我认为游戏内容还是非常惊艳的，尤其美术效果没得说，文化底蕴，文言台词、碑刻书法等等等都是我坚持受虐的动力哈哈。看着81白金，满满成就感，我玩游戏不想追求全成就，而且也不是很适合这种类型游戏，但谁叫他是孙悟空呢。",AoJwm6yAmZsDf4TbrgY=
逐梦曦云,推荐,"['总时数', '25.1', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 58  项产品,绝了,AoJwm6yAmZsDf4TbrgY=
陌里无常,推荐,"['总时数', '43.8', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 19  项产品,大圣,AoJ4/9/PmJsDesrVrgY=
KaraShawKe Pan,推荐,"['总时数', '75.6', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 64  项产品,纯正中国味。,AoJ4/9/PmJsDesrVrgY=
115011402,推荐,"['总时数', '248.6', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,这个游戏太好玩了。,AoJ4/9/PmJsDesrVrgY=
g_808,推荐,"['总时数', '30.1', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,打斗畅快，一个字：爽！,AoJ4/9/PmJsDesrVrgY=
499936841,推荐,"['总时数', '48.2', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,操作自由 喜欢剧情,AoJ4/9/PmJsDesrVrgY=
KIWI,推荐,"['总时数', '192.2', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,年度最佳,AoJ4/9/PmJsDesrVrgY=
CarlLiu,推荐,"['总时数', '142.8', '小时']",,0,有 2 人觉得这篇评测有价值				0,0,帐户内拥有 97  项产品,在此之前我并没有玩过这个类型的动作游戏，看别人直播，我只觉得他们厉害，我曾认为我的反应比大部分人慢，不适合打这个游戏。点开这个游戏的是偶，我抱的是只要过了广智就算成功的心态。没想到在无数遍的死亡后，我一步步通过了自认为不可能战胜的幽魂，白衣秀士，小黄龙，毒敌大王等等。其中小黄龙更是让我激战了整整十个小时。最后当我最终击败杨戬时，我觉得我应该感谢这个游戏，它让我知道了自己并不比别人差。最强的敌人，实际上是那个不自信的自己。,AoJ4/9/PmJsDesrVrgY=
callmedady,推荐,"['总时数', '133.4', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,支持。,AoJ4/9/PmJsDesrVrgY=
794169909,推荐,"['总时数', '71.9', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 20  项产品,还行,AoJ4/9/PmJsDesrVrgY=
痞蛋猫,不推荐,"['总时数', '19.2', '小时']",,0,有 28 人觉得这篇评测有价值有 3 人觉得这篇评测很欢乐				2,2,帐户内拥有 365  项产品,也就虚幻5让这个游戏画面能挤进3A门槛，剧情游玩性都很一般般，不值这个定价！,AoJ4/9/PmJsDesrVrgY=
408509948,推荐,"['总时数', '178.1', '小时']",,0,有 2 人觉得这篇评测有价值				0,0,,满足了小时候的幻想，把志怪神话，妖魔鬼怪具象化了，多少文化，古迹通过游戏的方式呈现出来，具有里程碑式的意义，游科确实没有辜负我的期待。优点太多了，我就挑几个比较戳我的吧1.怪物的种类多的眼花缭乱，爱不释手，建模也很细。2.识破，铜头反震，还有四段棍式，是真的很爽。最后大圣残躯的几个彩蛋设计，简直绝了。3.过场动画很好看，故事情节很丰满，碎片化叙事，但没有黑魂那么碎，那么隐晦，也可能是有文化基础的原因。4.顶级的配乐把神话的氛围衬托的恰到好处，配音贴合完全不出戏，音效除了打击感方面好像有点小瑕疵，基本完美。5.妖怪图鉴的故事太丰富了，文化底蕴是真厚实。缺点呢我比较在意的1.空气墙，老生常谈了，也不算大毛病，熟悉之后再加上地图，问题不大。2.普通第四段感觉有点墨迹，和花里胡哨的感觉。3.晦月魔君，亢金龙，白眼魔君，这些粪怪打的太难受了，反例就是毒敌大王，虽然难，但是很爽。4.没有QTE，比较可惜。5.花果山做得有点草率了还有特别想说的一点，游科确实交上了一份很完美的答卷，也值得我们期待，但没比必要把它神化，捧上神坛，产生没必要的“皈依者狂热”。好就夸，不好就要骂，千万别把饭圈那一套带进来，党同伐异，容不得半点负面评论，这样对游科，对喜欢游戏的你我，对国产游戏都不是什么好事。最后，对于《钟馗》的项目我表示不理解，并不是不相信游科能把《钟馗》做好，而是担心步子太大容易扯到蛋，还有黑神话后续破灭的残念，恐怕《黑猴》的后续弄不好得2030年以后了。（话说是不是因为这些年开发黑猴，游科人对这些素材都有点恶心了，想换换心情？）,AoJ4mtukmJsDeIPSrgY=
育苗小学教导主任donk,推荐,"['总时数', '94.2', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 13  项产品,666,AoJ4mtukmJsDeIPSrgY=
阿尔泰尔,推荐,"['总时数', '15.9', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 34  项产品,一个字：帅！,AoJ4mtukmJsDeIPSrgY=
delete all memory,推荐,"['总时数', '2.7', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 34  项产品,非常好,AoJ4mtukmJsDeIPSrgY=
MyShowTime,推荐,"['总时数', '42.3', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 196  项产品,好玩的 确实比预期强很多 整体不难,AoJ4mtukmJsDeIPSrgY=
何意味,推荐,"['总时数', '50.7', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 157  项产品,非常优秀的国产第一个3a大作无需多言,AoJ4mtukmJsDeIPSrgY=
农民陈永贵,推荐,"['总时数', '45.6', '小时']",,0,1 人觉得这篇评测有价值				0,0,,每个时代有每个时代的故事，小时候看的86版西游记也好，原著的西游记也罢，或者是哪吒传奇。那些脍炙人口的神话故事其实都是一代代的改编慢慢得来。回顾它们走来的各个不同版本，每个版本都包含着每个时代的旋律。这次由游戏科学以西游记的故事改编而来的游戏，是否包含了这个时代的旋律呢？,AoJ4mtukmJsDeIPSrgY=
总在徘徊,推荐,"['总时数', '14.1', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 17  项产品,打击感强，画面十分优质，绝对佳作,AoJ4mtukmJsDeIPSrgY=
I wanna eat some hotdogs,推荐,"['总时数', '36.4', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 103  项产品,超好玩！,AoJ4mtukmJsDeIPSrgY=
qi,推荐,"['总时数', '42.9', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,打架动作延迟高不流畅,AoJ4mtukmJsDeIPSrgY=
七人翼,推荐,"['总时数', '91.6', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 232  项产品,伟大无需多言,AoJ42KHulpsDeaPBrgY=
小琦大王,推荐,"['总时数', '63.7', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,特别好玩！！！,AoJ42KHulpsDeaPBrgY=
桂浜之龙,推荐,"['总时数', '94.0', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 415  项产品,早上好，国产单机！,AoJ42KHulpsDeaPBrgY=
青州卫指挥签事,推荐,"['总时数', '11.9', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 24  项产品,very good ,AoJ42KHulpsDeaPBrgY=
1264150871,推荐,"['总时数', '64.3', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 32  项产品,佳作,AoJ42KHulpsDeaPBrgY=
Chaos,不推荐,"['总时数', '56.1', '小时']",,0,1 人觉得这篇评测有价值				0,0,帐户内拥有 415  项产品,抛去国产情怀毫无亮点的一具空壳,AoJ42KHulpsDeaPBrgY=
💗𝓚𝓲𝓽𝓽𝔂💗,推荐,"['总时数', '5.2', '小时']",,0,有 10 人觉得这篇评测有价值有 3 人觉得这篇评测很欢乐				0,0,帐户内拥有 144  项产品,永远支持齐天大圣-------------对不起  手残一个boss没打过已经死了10次乐，没关系，是悟空，我还是要一直尝试！！！,AoJ42KHulpsDeaPBrgY=
上帝,推荐,"['总时数', '69.2', '小时']",,0,1 人觉得这篇评测有价值有 1 人觉得这篇评测很欢乐				0,0,,这次到他们调语言了！,AoJ42KHulpsDeaPBrgY=
2996875017,不推荐,"['总时数', '44.7', '小时']",,0,有 4 人觉得这篇评测有价值有 2 人觉得这篇评测很欢乐				0,0,帐户内拥有 38  项产品,玩了一遍就提不起兴趣，本来就是个动作类线性游戏，动作技能还这么生硬，,AoJ42KHulpsDeaPBrgY=
叮当猫🐱,不推荐,"['总时数', '18.8', '小时']",,0,有 10 人觉得这篇评测有价值有 2 人觉得这篇评测很欢乐				4,4,帐户内拥有 73  项产品,听说猴批只要给差评就批发罕见，那我也给个,AoJ42KHulpsDeaPBrgY=
